"","case_id","continuous_treat","binary_treat","religion","days_ate","withdraw_school","ill_2wks","agri_hours_worked","cereal_consump","roots_consump","nuts_consump","vegetables_consump","meatfish_consump","fruit_consump","milk_consump","fats_consump","sugar_consump","spices_consump","cant_feed_fam","own_nonagri_business","perception_food","perception_housing","perception_clothing","perception_healthcare","floods","real_annual_consump","health_consump","drugs_consump","outpatient_consump","hospitalization_consump","lat","lon","dist_road","dist_popcenter","wetness_index","annual_mean_temp","annual_precipitation","year2020","urban","district","sdate","smonth","syear"
"1469","311082650158",0,0,"christianity",7,0,0,65,7,2,3,7,0,7,0,0,0,7,1,0,1,1,1,1,0,44061.078125,0,0,0,0,-16.9850006103516,35.1421012878418,3.45000004768372,10.8299999237061,10,243,987,0,"rural","Nsanje",12,1,2011
"1470","311082650167",0,0,"christianity",7,0,0,12,7,0,3,4,2,2,0,0,0,7,1,0,1,1,1,1,0,41321.9375,886.939575195312,886.939575195312,0,0,-16.9850006103516,35.1421012878418,3.51999998092651,10.9300003051758,11,243,987,0,"rural","Nsanje",12,1,2011
"1471","311082650185",0,0,"christianity",7,0,0,12,7,0,3,3,2,2,0,2,4,7,1,0,1,1,1,1,0,77113.9375,760.233947753906,760.233947753906,0,0,-16.9850006103516,35.1421012878418,3.66000008583069,11.0299997329712,11,238,1028,0,"rural","Nsanje",11,1,2011
"1472","311087030024",1,1,"christianity",7,0,1,30,7,4,2,7,4,2,1,0,6,7,1,0,1,1,1,1,0,179185.75,15331.197265625,11805.5556640625,0,3525.64111328125,-16.9855003356934,35.2499008178711,0.46000000834465,9.06999969482422,16,257,877,0,"rural","Nsanje",3,4,2010
"1473","311087030057",1,1,"christianity",7,1,1,0,7,0,2,2,1,1,0,0,7,7,1,1,1,1,1,1,0,70341.5078125,4444.4443359375,4444.4443359375,0,0,-16.9855003356934,35.2499008178711,0.319999992847443,9.21000003814697,14,257,877,0,"rural","Nsanje",2,4,2010
"1474","311087030121",1,1,"christianity",7,0,1,0,7,0,0,3,2,0,0,7,0,7,1,0,1,2,1,1,0,75310.375,3472.22216796875,3472.22216796875,0,0,-16.9855003356934,35.2499008178711,0.300000011920929,9.23999977111816,15,257,877,0,"rural","Nsanje",4,4,2010
"1475","311087030172",1,1,"christianity",7,0,1,0,7,0,2,2,2,1,5,7,7,7,1,0,1,1,1,1,1,123513.890625,277.777770996094,277.777770996094,0,0,-16.9855003356934,35.2499008178711,0.150000005960464,9.38000011444092,14,257,877,0,"rural","Nsanje",1,4,2010
"1476","311087030174",1,1,"christianity",7,0,1,0,7,0,4,7,6,2,7,7,7,7,1,1,1,2,1,1,1,386689.03125,0,0,0,0,-16.9855003356934,35.2499008178711,0.0500000007450581,9.47999954223633,13,257,879,0,"rural","Nsanje",4,4,2010
"1477","311087030214",1,1,"christianity",7,0,0,0,7,0,0,6,0,0,0,0,0,7,1,0,1,1,1,1,0,7841.88037109375,0,0,0,0,-16.9855003356934,35.2499008178711,0.449999988079071,9.10000038146973,13,257,877,0,"rural","Nsanje",1,4,2010
"1478","311087030266",1,1,"christianity",6.66666666666667,0,0,12,7,2,1,7,7,6,7,7,7,7,1,0,1,2,1,1,1,250675.140625,138.888885498047,138.888885498047,0,0,-16.9855003356934,35.2499008178711,0.409999996423721,9.11999988555908,13,257,877,0,"rural","Nsanje",2,4,2010
"1479","311087030267",1,1,"none",7,0,0,0,7,0,3,7,4,1,0,0,5,7,1,0,1,1,1,1,1,40341.2421875,0,0,0,0,-16.9855003356934,35.2499008178711,0.389999985694885,9.14999961853027,13,257,877,0,"rural","Nsanje",2,4,2010
"1480","311087030288",1,1,"christianity",7,0,1,36,3,0,0,6,0,0,0,0,1,4,1,0,1,1,1,1,1,29953.845703125,2051.28198242188,555.555541992188,0,1495.7265625,-16.9855003356934,35.2499008178711,0.280000001192093,9.21000003814697,13,257,877,0,"rural","Nsanje",3,4,2010
"1481","311087030320",1,1,"christianity",7,0,1,14,7,0,0,3,4,1,0,7,0,7,0,0,2,1,2,2,0,110435.5234375,0,0,0,0,-16.9855003356934,35.2499008178711,0.449999988079071,9.13000011444092,14,257,877,0,"rural","Nsanje",1,4,2010
"1482","311087030327",1,1,"none",6,0,1,12,7,2,1,3,4,0,0,7,7,7,0,0,1,1,1,1,1,64645.61328125,972.222229003906,972.222229003906,0,0,-16.9855003356934,35.2499008178711,0.46000000834465,9.10999965667725,14,257,877,0,"rural","Nsanje",4,4,2010
"1483","311087030335",1,1,"christianity",6.16666666666667,0,1,144,7,0,0,7,1,1,0,0,1,7,1,0,1,1,1,1,1,36025.640625,0,0,0,0,-16.9855003356934,35.2499008178711,0.449999988079071,9.10000038146973,17,257,877,0,"rural","Nsanje",4,4,2010
"1484","311087030344",1,1,"christianity",7,1,1,0,7,0,0,3,0,0,0,0,0,7,1,0,1,1,1,1,0,33894.23046875,625,625,0,0,-16.9855003356934,35.2499008178711,0.419999986886978,9.13000011444092,17,257,877,0,"rural","Nsanje",1,4,2010
"1485","311087030374",1,1,"none",7,0,0,6,7,1,1,4,3,4,0,7,7,7,0,0,1,2,1,1,0,153039.578125,1458.33337402344,1458.33337402344,0,0,-16.9855003356934,35.2499008178711,0.119999997317791,9.39000034332275,16,257,879,0,"rural","Nsanje",3,4,2010
"1486","311087030375",1,1,"other religion",7,0,0,0,7,0,0,4,3,0,0,0,0,7,1,0,1,2,1,1,1,33273.875,2222.22216796875,2222.22216796875,0,0,-16.9855003356934,35.2499008178711,0.109999999403954,9.40999984741211,16,257,879,0,"rural","Nsanje",2,4,2010
"1487","311087030385",1,1,"christianity",7,0,1,0,7,2,2,3,2,4,0,7,7,7,1,0,1,3,1,1,0,155543.046875,7478.6328125,0,0,7478.6328125,-16.9855003356934,35.2499008178711,0.00999999977648258,9.46000003814697,13,257,879,0,"rural","Nsanje",3,4,2010
"1488","311104620006",0,0,"christianity",7,0,0,14,7,2,4,3,2,1,0,7,3,7,0,0,2,2,2,2,0,194044.640625,587.570617675781,587.570617675781,0,0,-16.7362995147705,35.0559997558594,16.6000003814697,29.3999996185303,13,253,998,0,"rural","Nsanje",26,10,2010
"1489","311104620007",0,0,"christianity",7,0,1,0,7,1,3,2,4,0,0,7,7,7,0,0,2,2,2,2,0,158017.6875,3299.43505859375,587.570617675781,0,2711.86450195312,-16.7362995147705,35.0559997558594,16.6700000762939,29.4599990844727,15,253,998,0,"rural","Nsanje",26,10,2010
"1490","311104620010",0,0,"christianity",7,0,1,21,7,0,7,2,0,0,0,0,0,7,1,0,1,1,1,1,0,79052.6328125,0,0,0,0,-16.7362995147705,35.0559997558594,17.3700008392334,29.7600002288818,12,254,989,0,"rural","Nsanje",26,10,2010
"1491","311104620014",0,0,"christianity",7,0,0,36,7,0,0,7,3,0,0,3,7,7,1,0,1,1,1,1,0,110517.3046875,0,0,0,0,-16.7362995147705,35.0559997558594,17.5699996948242,29.9599990844727,13,254,986,0,"rural","Nsanje",26,10,2010
"1492","311104620021",0,0,"christianity",7,0,0,0,7,0,5,3,3,4,0,7,7,7,0,0,2,2,2,2,0,251252.1875,0,0,0,0,-16.7362995147705,35.0559997558594,16.2685718536377,30.0492858886719,13.5,253.642852783203,995.642883300781,0,"rural","Nsanje",27,10,2010
"1493","311104620024",0,0,"christianity",7,0,0,0,7,2,3,4,3,3,0,7,7,7,0,0,2,2,2,2,0,251941.421875,293.785308837891,293.785308837891,0,0,-16.7362995147705,35.0559997558594,16.2685718536377,30.0492858886719,13.5,253.642852783203,995.642883300781,0,"rural","Nsanje",27,10,2010
"1494","311104620028",0,0,"christianity",7,0,1,0,5,2,0,6,2,0,0,1,3,6,1,1,1,1,1,1,0,70783.375,146.892654418945,146.892654418945,0,0,-16.7362995147705,35.0559997558594,13.9099998474121,31.0200004577637,13,254,1007,0,"rural","Nsanje",27,10,2010
"1495","311104620031",0,0,"christianity",7,0,1,12,6,1,3,7,2,0,0,0,3,7,1,0,1,1,1,1,0,136762.796875,220.338989257812,220.338989257812,0,0,-16.7362995147705,35.0559997558594,14.5600004196167,30.7199993133545,13,254,1003,0,"rural","Nsanje",27,10,2010
"1496","311104620038",0,0,"christianity",7,0,0,60,7,0,0,7,0,0,0,0,0,7,1,0,1,1,1,1,0,25035.82421875,0,0,0,0,-16.7362995147705,35.0559997558594,16.0200004577637,29.9200000762939,14,253,998,0,"rural","Nsanje",27,10,2010
"1497","311104620042",0,0,"traditional",5.83333333333333,0,1,0,7,0,3,6,0,0,0,0,0,7,1,0,1,1,1,1,0,56733.3125,2768.36157226562,734.463256835938,0,2033.89831542969,-16.7362995147705,35.0559997558594,16.2399997711182,29.5699996948242,12,253,998,0,"rural","Nsanje",27,10,2010
"1498","311104620045",0,0,"christianity",7,0,0,72,7,2,2,7,2,1,0,7,7,7,0,0,2,1,2,2,0,199123.5,0,0,0,0,-16.7362995147705,35.0559997558594,14.8299999237061,30.75,16,254,1003,0,"rural","Nsanje",27,10,2010
"1499","311104620049",0,0,"christianity",7,0,0,0,7,3,2,7,6,2,0,7,7,7,0,0,2,2,2,2,1,159005.984375,0,0,0,0,-16.7362995147705,35.0559997558594,14.8100004196167,30.7800006866455,16,254,1003,0,"rural","Nsanje",27,10,2010
"1500","311104620056",0,0,"traditional",7,0,0,0,7,3,2,4,5,0,0,7,7,7,1,0,2,1,2,2,0,298752.46875,2203.38989257812,2203.38989257812,0,0,-16.7362995147705,35.0559997558594,16.2099990844727,29.6900005340576,13,253,998,0,"rural","Nsanje",27,10,2010
"1501","311104620059",0,0,"traditional",7,0,1,0,7,0,3,4,0,0,0,0,0,7,1,0,1,1,1,1,0,39980.70703125,0,0,0,0,-16.7362995147705,35.0559997558594,17.6800003051758,29.8700008392334,13,254,986,0,"rural","Nsanje",26,10,2010
"1502","311104620063",0,0,"christianity",7,0,1,40,7,2,4,2,5,1,0,0,0,7,1,0,2,2,2,2,0,97835.1484375,0,0,0,0,-16.7362995147705,35.0559997558594,17.7399997711182,29.8199996948242,13,254,986,0,"rural","Nsanje",26,10,2010
"1503","311104620070",0,0,"christianity",7,0,0,14,7,2,4,7,5,0,0,0,0,7,1,0,1,2,1,1,0,98128.96875,0,0,0,0,-16.7362995147705,35.0559997558594,17.5499992370605,29.9699993133545,13,254,986,0,"rural","Nsanje",26,10,2010
"1504","311200970022",1,1,"christianity",7,0,0,0,7,2,3,4,3,6,0,4,3,7,1,0,1,1,1,1,0,55468.125,0,0,0,0,-16.9342994689941,35.2535018920898,0.389999985694885,1.07000005245209,16,257,903,0,"urban","Nsanje",8,9,2010
"1505","311200970036",1,1,"christianity",7,0,1,48,7,2,2,5,2,2,0,0,7,7,1,0,1,1,1,1,0,91446.2421875,2959.92700195312,2959.92700195312,0,0,-16.9342994689941,35.2535018920898,0.0700000002980232,0.839999973773956,13,257,903,0,"urban","Nsanje",8,9,2010
"1506","311200970051",1,1,"christianity",7,0,0,9,7,1,5,3,2,5,0,0,1,7,1,0,1,1,1,1,0,66912.5703125,0,0,0,0,-16.9342994689941,35.2535018920898,0.170000001788139,0.699999988079071,13,257,908,0,"urban","Nsanje",7,9,2010
"1507","311200970066",1,1,"christianity",7,0,0,0,7,3,2,7,2,1,0,2,7,7,1,0,1,1,1,1,0,226821.375,0,0,0,0,-16.9342994689941,35.2535018920898,0.349999994039536,1.1599999666214,16,257,903,0,"urban","Nsanje",8,9,2010
"1508","311200970095",1,1,"none",7,0,0,30,7,2,3,7,0,7,0,2,7,7,1,1,2,2,2,2,0,94226.3125,4098.3603515625,0,0,4098.3603515625,-16.9342994689941,35.2535018920898,0.28999999165535,0.829999983310699,13,257,908,0,"urban","Nsanje",8,9,2010
"1509","311200970110",1,1,"christianity",7,0,1,35,7,2,5,7,7,7,0,6,7,7,1,1,2,2,2,2,0,134604.125,0,0,0,0,-16.9342994689941,35.2535018920898,0.25,1.01999998092651,14,257,903,0,"urban","Nsanje",7,9,2010
"1510","311200970125",1,1,"christianity",7,0,0,0,7,7,3,7,6,0,0,7,7,7,0,0,2,1,2,2,0,200465.34375,0,0,0,0,-16.9342994689941,35.2535018920898,0.129999995231628,0.889999985694885,13,257,903,0,"urban","Nsanje",7,9,2010
"1511","311200970140",1,1,"christianity",7,0,0,0,7,3,2,7,3,1,0,7,7,7,0,1,2,2,2,2,0,422190.28125,0,0,0,0,-16.9342994689941,35.2535018920898,0.119999997317791,0.790000021457672,13,257,903,0,"urban","Nsanje",7,9,2010
"1512","311200970169",1,1,"christianity",7,0,0,0,7,4,4,3,3,6,0,5,2,7,1,0,1,1,1,1,0,65409.83984375,0,0,0,0,-16.9342994689941,35.2535018920898,0.159999996423721,0.850000023841858,13,257,903,0,"urban","Nsanje",8,9,2010
"1513","311200970184",1,1,"christianity",7,0,1,0,7,2,4,7,4,0,0,6,7,7,1,0,2,2,2,2,0,79699.9609375,0,0,0,0,-16.9342994689941,35.2535018920898,0.180000007152557,1.03999996185303,14,257,903,0,"urban","Nsanje",8,9,2010
"1514","311200970199",1,1,"christianity",7,0,0,0,7,5,3,7,0,0,0,0,0,7,1,0,1,1,1,1,0,49931.15234375,0,0,0,0,-16.9342994689941,35.2535018920898,0.0799999982118607,0.879999995231628,18,257,903,0,"urban","Nsanje",8,9,2010
"1515","311200970213",1,1,"christianity",7,0,0,84,6,3,3,6,0,0,0,3,7,7,1,0,1,1,1,1,0,120045.25,0,0,0,0,-16.9342994689941,35.2535018920898,0.419999986886978,0.519999980926514,13,257,905,0,"urban","Nsanje",8,9,2010
"1516","311200970243",1,1,"christianity",7,0,1,0,7,3,2,7,4,4,0,7,7,7,0,0,2,2,2,2,0,376081.9375,7103.82470703125,2367.94165039062,4735.88330078125,0,-16.9342994689941,35.2535018920898,0.170000001788139,0.699999988079071,13,257,908,0,"urban","Nsanje",7,9,2010
"1517","311200970258",1,1,"christianity",7,0,0,12,7,2,4,7,2,7,0,0,0,7,1,0,1,1,1,1,0,53506.37890625,0,0,0,0,-16.9342994689941,35.2535018920898,0.330000013113022,0.829999983310699,13,257,908,0,"urban","Nsanje",7,9,2010
"1518","311200970272",1,1,"christianity",7,0,0,0,7,0,2,7,5,2,0,7,7,7,0,0,2,1,2,2,0,284764.1875,3761.38427734375,2959.92700195312,0,801.457153320312,-16.9342994689941,35.2535018920898,0.100000001490116,0.660000026226044,13,257,908,0,"urban","Nsanje",7,9,2010
"1519","311200970302",1,1,"christianity",7,0,1,0,7,3,3,7,3,3,0,3,7,7,1,0,2,2,2,2,0,720193.625,2604.73583984375,2604.73583984375,0,0,-16.9342994689941,35.2535018920898,0.230000004172325,0.819999992847443,13,257,908,0,"urban","Nsanje",7,9,2010
"1520","311202180027",1,1,"christianity",7,0,0,89,7,2,2,7,2,2,0,7,7,7,1,0,1,2,1,1,0,208357.4375,0,0,0,0,-16.9398002624512,35.2494010925293,0.860000014305115,2.23000001907349,16,258,900,0,"urban","Nsanje",25,1,2011
"1521","311202180042",1,1,"christianity",7,0,0,60,7,2,2,4,2,2,0,0,7,7,1,0,1,1,1,1,0,130792.5859375,0,0,0,0,-16.9398002624512,35.2494010925293,0.670000016689301,2.03999996185303,15,258,900,0,"urban","Nsanje",25,1,2011
"1522","311202180057",1,1,"christianity",7,0,0,7,7,0,2,3,4,2,0,7,7,7,0,0,1,1,1,1,0,81321.046875,0,0,0,0,-16.9398002624512,35.2494010925293,0.759999990463257,2.0699999332428,15,258,900,0,"urban","Nsanje",24,1,2011
"1523","311202180072",1,1,"christianity",7,0,0,14,7,1,3,2,3,2,0,7,7,7,1,0,1,1,1,1,0,65958.2109375,0,0,0,0,-16.9398002624512,35.2494010925293,0.730000019073486,2.07999992370605,13,258,900,0,"urban","Nsanje",24,1,2011
"1524","311202180102",1,1,"christianity",7,0,1,35,7,0,6,7,7,7,0,7,7,7,1,1,1,1,1,1,0,142685.671875,1096.12145996094,1096.12145996094,0,0,-16.9398002624512,35.2494010925293,0.670000016689301,2.09999990463257,13,258,900,0,"urban","Nsanje",25,1,2011
"1525","311202180116",1,1,"none",7,0,0,40,7,4,5,7,5,4,0,7,7,7,1,1,1,1,1,1,0,155988.0625,0,0,0,0,-16.9398002624512,35.2494010925293,0.620000004768372,2.04999995231628,13,258,900,0,"urban","Nsanje",25,1,2011
"1526","311202180131",1,1,"christianity",7,0,0,56,4,2,0,7,3,1,0,2,0,7,1,0,1,1,1,1,0,45655.5390625,0,0,0,0,-16.9398002624512,35.2494010925293,0.670000016689301,1.96000003814697,13,258,900,0,"urban","Nsanje",25,1,2011
"1527","311202180146",1,1,"christianity",7,0,0,100,7,3,0,7,0,4,0,0,0,7,1,0,2,1,2,2,0,47746.6484375,0,0,0,0,-16.9398002624512,35.2494010925293,0.540000021457672,1.60000002384186,13,258,900,0,"urban","Nsanje",24,1,2011
"1528","311202180176",1,1,"christianity",7,0,1,80,7,5,3,7,6,7,0,3,0,7,1,0,1,1,1,1,0,125332.9921875,548.060729980469,0,548.060729980469,0,-16.9398002624512,35.2494010925293,0.620000004768372,1.74000000953674,18,258,900,0,"urban","Nsanje",24,1,2011
"1529","311202180191",1,1,"christianity",7,0,0,0,7,0,3,2,2,2,0,7,3,7,0,0,1,2,1,1,0,49437.65234375,438.448577880859,438.448577880859,0,0,-16.9398002624512,35.2494010925293,0.560000002384186,1.83000004291534,13,258,900,0,"urban","Nsanje",25,1,2011
"1530","311202180206",1,1,"christianity",7,0,1,92,7,4,3,7,4,1,0,4,0,7,0,0,1,1,1,1,1,123328.78125,0,0,0,0,-16.9398002624512,35.2494010925293,0.540000021457672,1.87000000476837,13,258,900,0,"urban","Nsanje",24,1,2011
"1531","311202180221",1,1,"christianity",7,0,1,12,7,2,3,3,2,1,0,7,0,7,1,0,2,2,2,2,0,100962.109375,0,0,0,0,-16.9398002624512,35.2494010925293,0.650666654109955,1.87466669082642,14.1999998092651,258,899.933349609375,0,"urban","Nsanje",25,1,2011
"1532","311202180251",1,1,"christianity",7,0,0,80,7,7,0,7,5,2,0,7,7,7,1,0,1,1,1,1,1,166082.75,0,0,0,0,-16.9398002624512,35.2494010925293,0.540000021457672,1.60000002384186,13,258,900,0,"urban","Nsanje",24,1,2011
"1533","311202180266",1,1,"christianity",7,0,0,27,7,7,0,5,3,2,0,2,7,7,1,0,1,1,1,1,0,162432.484375,0,0,0,0,-16.9398002624512,35.2494010925293,0.699999988079071,1.62000000476837,13,258,899,0,"urban","Nsanje",24,1,2011
"1534","311202180281",1,1,"christianity",7,0,1,20,7,5,3,7,4,0,0,4,0,7,0,1,1,1,1,1,0,126440.3046875,0,0,0,0,-16.9398002624512,35.2494010925293,0.600000023841858,1.70000004768372,18,258,900,0,"urban","Nsanje",24,1,2011
"1535","311202180311",1,1,"christianity",7,0,0,0,7,3,4,7,3,2,0,3,7,7,0,0,1,1,1,1,0,94061.8671875,0,0,0,0,-16.9398002624512,35.2494010925293,0.680000007152557,1.62999999523163,14,258,900,0,"urban","Nsanje",25,1,2011
"1536","314317140015",0,0,"christianity",7,0,0,24,4,3,3,5,3,2,5,4,7,7,1,0,1,1,1,1,0,184359.71875,0,0,0,0,-15.3858003616333,35.3092994689941,2.04999995231628,2.33999991416931,11,209,1270,0,"urban","Zomba City",1,9,2010
"1537","314317140024",0,0,"christianity",5.25,0,1,18,7,0,1,7,4,1,1,7,7,7,1,1,1,2,1,1,0,226832.09375,1894.35327148438,1894.35327148438,0,0,-15.3858003616333,35.3092994689941,2.00999999046326,2.17000007629395,11,209,1270,0,"urban","Zomba City",1,9,2010
"1538","314317140033",0,0,"christianity",0,0,0,0,7,7,0,7,7,0,0,7,0,7,0,0,2,1,2,2,0,255820.765625,0,0,0,0,-15.3858003616333,35.3092994689941,1.95000004768372,2.09999990463257,12,209,1270,0,"urban","Zomba City",2,9,2010
"1539","314317140043",0,0,"none",7,0,0,10,7,2,4,7,5,1,1,7,7,7,1,0,2,2,2,2,0,308254.96875,2094.71752929688,0,0,2094.71752929688,-15.3858003616333,35.3092994689941,1.77999997138977,2,11,209,1270,0,"urban","Zomba City",1,9,2010
"1540","314317140061",0,0,"christianity",4.66666666666667,0,0,7,7,4,0,7,4,5,3,7,7,7,0,0,2,1,2,2,0,1993969.125,5373.40625,0,0,5373.40625,-15.3858003616333,35.3092994689941,1.46000003814697,1.53999996185303,12,205,1253,0,"urban","Zomba City",1,9,2010
"1541","314317140070",0,0,"christianity",3,0,1,0,7,3,3,7,5,2,0,7,7,7,0,1,2,2,2,2,0,194715.859375,473.588317871094,473.588317871094,0,0,-15.3858003616333,35.3092994689941,1.57000005245209,1.62999999523163,11,205,1253,0,"urban","Zomba City",1,9,2010
"1542","314317140080",0,0,"christianity",7,0,0,0,7,3,0,1,1,0,7,7,7,7,0,0,2,1,2,2,1,412585.03125,0,0,0,0,-15.3858003616333,35.3092994689941,1.94000005722046,2.04999995231628,12,209,1270,0,"urban","Zomba City",1,9,2010
"1543","314317140089",0,0,"christianity",7,0,0,4,3,4,0,6,5,3,7,5,7,7,0,0,2,2,2,2,0,488534.65625,1821.49353027344,0,0,1821.49353027344,-15.3858003616333,35.3092994689941,1.01999998092651,1.91999995708466,13,211,1288,0,"urban","Zomba City",2,9,2010
"1544","314317140107",0,0,"christianity",7,0,1,31,7,0,0,5,2,1,0,4,7,7,1,0,1,1,1,1,0,157968.328125,0,0,0,0,-15.3858003616333,35.3092994689941,1.51999998092651,1.87999999523163,13,209,1270,0,"urban","Zomba City",2,9,2010
"1545","314317140116",0,0,"christianity",7,0,1,0,7,3,2,7,5,3,1,7,7,7,0,0,2,1,2,2,0,380381.46875,0,0,0,0,-15.3858003616333,35.3092994689941,1.51999998092651,1.91999995708466,12,209,1270,0,"urban","Zomba City",2,9,2010
"1546","314317140126",0,0,"christianity",7,0,1,21,7,4,3,7,4,0,0,7,7,7,0,0,1,1,1,1,0,417761.9375,2732.24047851562,0,0,2732.24047851562,-15.3858003616333,35.3092994689941,1.55999994277954,1.98000001907349,13,209,1270,0,"urban","Zomba City",2,9,2010
"1547","314317140134",0,0,"christianity",7,1,1,0,7,0,4,7,2,4,0,1,7,7,0,0,2,2,2,2,0,202871.4375,1821.49353027344,0,0,1821.49353027344,-15.3858003616333,35.3092994689941,1.46000003814697,1.86000001430511,13,209,1270,0,"urban","Zomba City",2,9,2010
"1548","314317140153",0,0,"christianity",7,0,0,6,7,5,1,6,0,0,0,3,7,7,0,0,2,1,2,2,0,114432.4921875,0,0,0,0,-15.3858003616333,35.3092994689941,1.67999994754791,1.80999994277954,12,209,1270,0,"urban","Zomba City",1,9,2010
"1549","314317140163",0,0,"christianity",7,0,0,0,7,0,3,7,0,0,7,7,7,7,0,0,2,1,2,2,0,326170.78125,0,0,0,0,-15.3858003616333,35.3092994689941,1.67999994754791,1.73000001907349,12,205,1253,0,"urban","Zomba City",3,9,2010
"1550","314317140172",0,0,"christianity",7,0,0,0,4,1,1,3,0,0,0,0,3,7,1,0,1,2,1,1,0,44209.02734375,0,0,0,0,-15.3858003616333,35.3092994689941,1.57000005245209,1.60000002384186,11,205,1253,0,"urban","Zomba City",1,9,2010
"1551","314317140190",0,0,"christianity",5.6,0,0,0,7,5,4,7,3,2,1,7,7,7,0,0,2,2,2,2,0,214108.5625,1183.97082519531,1183.97082519531,0,0,-15.3858003616333,35.3092994689941,1.53999996185303,1.87999999523163,11,209,1270,0,"urban","Zomba City",2,9,2010
"1552","314322790010",0,0,"islam",4.66666666666667,0,0,72,7,1,3,7,4,1,0,0,7,7,0,0,1,1,1,1,0,60567.50390625,1763.74072265625,0,0,1763.74072265625,-15.3745002746582,35.2980003356934,2.04999995231628,1.50999999046326,16,202,1254,0,"urban","Zomba City",10,2,2011
"1553","314322790016",0,0,"islam",7,0,0,0,7,1,2,7,3,2,0,7,7,7,0,0,2,1,2,2,0,100938.90625,0,0,0,0,-15.3745002746582,35.2980003356934,2.09999990463257,1.55999994277954,16,202,1254,0,"urban","Zomba City",10,2,2011
"1554","314322790022",0,0,"islam",7,0,0,2,7,3,3,7,2,2,0,7,7,7,0,0,2,2,2,2,0,169207.140625,0,0,0,0,-15.3745002746582,35.2980003356934,2.18538451194763,1.63923072814941,13.9230766296387,201.153839111328,1258.23071289062,0,"urban","Zomba City",9,2,2011
"1555","314322790028",0,0,"christianity",7,0,1,0,7,2,3,7,3,2,0,7,7,7,0,1,2,1,2,2,0,148535.53125,213.289581298828,213.289581298828,0,0,-15.3745002746582,35.2980003356934,2.17000007629395,1.62000000476837,13,202,1254,0,"urban","Zomba City",9,2,2011
"1556","314322790035",0,0,"islam",7,0,1,72,7,2,2,7,6,2,7,7,7,7,0,0,2,2,2,2,0,119359.71875,0,0,0,0,-15.3745002746582,35.2980003356934,2.21000003814697,1.64999997615814,12,202,1254,0,"urban","Zomba City",9,2,2011
"1557","314322790041",0,0,"islam",7,0,1,20,7,1,3,7,6,2,2,6,7,7,0,0,1,1,1,1,0,190944.875,2739.95068359375,1919.60620117188,0,820.344543457031,-15.3745002746582,35.2980003356934,2.3199999332428,1.76999998092651,16,202,1254,0,"urban","Zomba City",9,2,2011
"1558","314322790053",0,0,"islam",7,0,0,0,7,1,0,5,6,0,0,4,3,7,0,0,1,2,1,1,0,70782.7578125,0,0,0,0,-15.3745002746582,35.2980003356934,2.35999989509583,1.78999996185303,16,202,1254,0,"urban","Zomba City",9,2,2011
"1559","314322790059",0,0,"islam",7,0,0,0,7,2,3,7,2,1,0,7,7,7,0,0,2,2,2,2,0,83287.5625,0,0,0,0,-15.3745002746582,35.2980003356934,2.13000011444092,1.58000004291534,13,202,1254,0,"urban","Zomba City",10,2,2011
"1560","314322790071",0,0,"islam",7,0,0,0,7,3,4,7,3,2,0,7,7,7,0,1,2,2,2,2,0,214768.796875,0,0,0,0,-15.3745002746582,35.2980003356934,2.13000011444092,1.57000005245209,13,202,1254,0,"urban","Zomba City",10,2,2011
"1561","314322790078",0,0,"islam",7,0,1,28,7,7,0,3,7,1,1,7,7,7,0,0,2,2,2,2,0,167030.9375,1919.60620117188,1919.60620117188,0,0,-15.3745002746582,35.2980003356934,2.0699999332428,1.52999997138977,16,202,1254,0,"urban","Zomba City",9,2,2011
"1562","314322790084",0,0,"islam",7,0,0,49,7,7,0,6,6,6,0,6,7,7,1,0,1,1,1,1,0,251715.90625,0,0,0,0,-15.3745002746582,35.2980003356934,2.18538451194763,1.63923072814941,13.9230766296387,201.153839111328,1258.23071289062,0,"urban","Zomba City",9,2,2011
"1563","314322790090",0,0,"christianity",7,0,0,14,7,4,4,7,4,7,7,4,7,7,0,0,1,1,1,1,0,275987.90625,0,0,0,0,-15.3745002746582,35.2980003356934,2.34999990463257,1.75999999046326,11,202,1254,0,"urban","Zomba City",10,2,2011
"1564","314322790102",0,0,"islam",7,0,0,18,7,3,1,7,2,2,0,7,7,7,0,0,1,1,1,1,0,111463.7890625,4101.72265625,0,0,4101.72265625,-15.3745002746582,35.2980003356934,2.71000003814697,2.11999988555908,11,191,1309,0,"urban","Zomba City",10,2,2011
"1565","314322790108",0,0,"islam",7,0,1,0,7,0,1,7,5,1,0,7,7,7,0,0,1,1,1,1,0,108774.1484375,1443.80639648438,213.289581298828,0,1230.51684570312,-15.3745002746582,35.2980003356934,1.82000005245209,1.30999994277954,16,202,1254,0,"urban","Zomba City",10,2,2011
"1566","314322790114",0,0,"christianity",7,0,0,0,7,4,4,7,2,7,0,2,6,7,0,0,1,1,1,1,0,152642.5,0,0,0,0,-15.3745002746582,35.2980003356934,1.99000000953674,1.53999996185303,12,202,1254,0,"urban","Zomba City",10,2,2011
"1567","314322790127",0,0,"islam",7,0,1,0,7,2,2,7,3,7,0,3,7,7,0,0,2,2,2,2,0,122127.421875,0,0,0,0,-15.3745002746582,35.2980003356934,2.18538451194763,1.63923072814941,13.9230766296387,201.153839111328,1258.23071289062,0,"urban","Zomba City",9,2,2011
