"","case_id","year2020","continuous_treat","binary_treat","withdraw_school","agri_hours_worked","cereal_consump","roots_consump","nuts_consump","vegetables_consump","meatfish_consump","fruit_consump","milk_consump","fats_consump","sugar_consump","spices_consump","days_ate","religion","own_nonagri_business","perception_food","perception_housing","perception_clothing","perception_healthcare","floods","urban","district","sdate","smonth","syear","real_annual_consump","health_consump","drugs_consump","outpatient_consump","hospitalization_consump","lat","lon","dist_road","dist_popcenter","wetness_index","annual_mean_temp","annual_precipitation","ill_2wks","year_cont","cant_feed_fam"
"3152","311057190033",1,1,1,0,51,7,2,3,7,2,2,2,7,3,7,6.125,"none",1,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",22,"9",2019,1646817.5,0,0,0,0,-16.8182201385498,35.2997207641602,1.29999995231628,12.1000003814697,15,256,938,1,2020,1
"3153","311057190104",1,1,1,0,30,7,3,2,5,3,0,0,2,0,7,6.3,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",22,"9",2019,726654.4375,5033.63134765625,0,0,5033.63134765625,-16.8182201385498,35.2997207641602,1.29999995231628,12.1000003814697,15,256,938,1,2020,1
"3154","311057190121",1,1,1,0,31,7,3,2,4,4,0,0,5,6,7,7,"christianity",0,"It was just adequate for household needs","It was more than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",23,"9",2019,1248415.25,0,0,0,0,-16.8182201385498,35.2997207641602,1.29999995231628,12.1000003814697,15,256,938,1,2020,1
"3155","311057190131",1,1,1,0,0,7,3,2,5,5,0,0,4,4,7,6,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",24,"9",2019,946626.6875,11124.326171875,11124.326171875,0,0,-16.8182201385498,35.2997207641602,1.29999995231628,12.1000003814697,15,256,938,1,2020,1
"3156","311057190139",1,1,1,1,27,7,0,3,3,1,1,0,7,2,7,7,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",22,"9",2019,532015.9375,1963.11633300781,1963.11633300781,0,0,-16.8182201385498,35.2997207641602,1.29999995231628,12.1000003814697,15,256,938,1,2020,1
"3157","311057190154",1,1,1,1,12,7,1,3,7,1,2,1,5,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",23,"9",2019,559999.125,3100.71704101562,785.246520996094,0,2315.47045898438,-16.8182201385498,35.2997207641602,1.29999995231628,12.1000003814697,15,256,938,1,2020,1
"3158","311057190202",1,1,1,0,0,7,2,4,7,2,1,0,3,3,7,7,"none",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",24,"9",2019,774106.375,29195.0625,0,0,29195.0625,-16.8182201385498,35.2997207641602,1.29999995231628,12.1000003814697,15,256,938,0,2020,1
"3159","311057190229",1,1,1,0,24,7,5,2,7,1,2,0,7,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",23,"9",2019,761429.6875,3271.86059570312,3271.86059570312,0,0,-16.8182201385498,35.2997207641602,1.29999995231628,12.1000003814697,15,256,938,1,2020,1
"3160","311057190239",1,1,1,0,10,7,0,3,7,3,0,0,5,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",23,"9",2019,429108.125,13087.4423828125,13087.4423828125,0,0,-16.8182201385498,35.2997207641602,1.29999995231628,12.1000003814697,15,256,938,1,2020,1
"3161","311057190256",1,1,1,0,17,7,0,5,3,3,1,0,6,0,7,7,"traditional",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",22,"9",2019,938546.25,1570.49304199219,1570.49304199219,0,0,-16.8182201385498,35.2997207641602,1.29999995231628,12.1000003814697,15,256,938,1,2020,1
"3162","311057190271",1,1,1,0,4,7,2,0,4,2,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",24,"9",2019,551861.6875,4026.9052734375,0,0,4026.9052734375,-16.8182201385498,35.2997207641602,1.29999995231628,12.1000003814697,15,256,938,0,2020,1
"3163","311057190289",1,1,1,0,10,7,2,4,4,4,0,0,2,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",22,"9",2019,523788.28125,3926.23266601562,3926.23266601562,0,0,-16.8182201385498,35.2997207641602,1.29999995231628,12.1000003814697,15,256,938,1,2020,1
"3164","311057190304",1,1,1,0,0,7,2,0,5,5,0,0,6,7,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",24,"9",2019,757908.875,13087.4423828125,13087.4423828125,0,0,-16.8182201385498,35.2997207641602,1.29999995231628,12.1000003814697,15,256,938,0,2020,1
"3165","311067200026",1,0,0,1,8,7,0,3,4,3,1,0,5,3,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",1,"4",2020,744591.875,12865.9853515625,12865.9853515625,0,0,-16.8932704925537,35.2608795166016,0.699999988079071,3.09999990463257,15,255,936,1,2020,1
"3166","311067200043",1,0,0,1,0,7,0,2,4,2,0,0,2,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",3,"4",2020,392767,1286.59851074219,1286.59851074219,0,0,-16.8932704925537,35.2608795166016,0.699999988079071,3.09999990463257,15,255,936,1,2020,1
"3167","311067200060",1,0,0,0,0,7,6,0,3,4,5,0,5,3,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",2,"4",2020,547685.125,0,0,0,0,-16.8932704925537,35.2608795166016,0.699999988079071,3.09999990463257,15,255,936,0,2020,1
"3168","311067200078",1,0,0,0,0,7,0,3,7,2,0,0,1,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",1,"4",2020,418909,0,0,0,0,-16.8932704925537,35.2608795166016,0.699999988079071,3.09999990463257,15,255,936,1,2020,1
"3169","311067200096",1,0,0,0,0,7,0,4,4,4,2,0,7,2,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,0,"Nsanje",2,"4",2020,554501.75,0,0,0,0,-16.8932704925537,35.2608795166016,0.699999988079071,3.09999990463257,15,255,936,1,2020,1
"3170","311067200115",1,0,0,0,24,7,0,2,4,4,0,0,3,1,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",3,"4",2020,302164,0,0,0,0,-16.8932704925537,35.2608795166016,0.699999988079071,3.09999990463257,15,255,936,0,2020,1
"3171","311067200132",1,0,0,0,0,7,0,1,7,0,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",2,"4",2020,681048.5625,128659.8515625,0,128659.8515625,0,-16.8932704925537,35.2608795166016,0.699999988079071,3.09999990463257,15,255,936,1,2020,0
"3172","311067200149",1,0,0,0,0,7,0,2,2,0,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",2,"4",2020,386825.84375,0,0,0,0,-16.8932704925537,35.2608795166016,0.699999988079071,3.09999990463257,15,255,936,0,2020,1
"3173","311067200166",1,0,0,1,0,7,0,2,5,2,1,0,5,0,7,7,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",2,"4",2020,993618.0625,0,0,0,0,-16.8932704925537,35.2608795166016,0.699999988079071,3.09999990463257,15,255,936,0,2020,1
"3174","311067200184",1,0,0,0,3,7,0,5,3,1,0,0,1,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",3,"4",2020,431961.96875,0,0,0,0,-16.8932704925537,35.2608795166016,0.699999988079071,3.09999990463257,15,255,936,1,2020,1
"3175","311067200201",1,0,0,0,0,7,0,7,5,7,4,0,7,3,7,4.66666666666667,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",2,"4",2020,459937.25,7699.79736328125,771.959106445312,0,6927.83837890625,-16.8932704925537,35.2608795166016,0.699999988079071,3.09999990463257,15,255,936,0,2020,0
"3176","311067200218",1,0,0,0,0,7,3,2,7,5,1,0,7,2,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",2,"4",2020,289943.65625,1157.93872070312,1157.93872070312,0,0,-16.8932704925537,35.2608795166016,0.699999988079071,3.09999990463257,15,255,936,0,2020,0
"3177","311067200237",1,0,0,0,36,7,1,3,7,3,0,0,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,0,"Nsanje",1,"4",2020,1215791.125,0,0,0,0,-16.8932704925537,35.2608795166016,0.699999988079071,3.09999990463257,15,255,936,0,2020,0
"3178","311067200271",1,0,0,0,3,7,3,4,5,4,3,0,7,7,3,5.57142857142857,"christianity",0,"It was just adequate for household needs","It was more than adequate for household needs","It was more than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",1,"4",2020,2102048.75,25731.970703125,25731.970703125,0,0,-16.8932704925537,35.2608795166016,0.699999988079071,3.09999990463257,15,255,936,1,2020,0
"3179","311067200288",1,0,0,0,0,6,0,1,4,4,0,0,6,1,7,7,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",3,"4",2020,334630.6875,2573.19702148438,2573.19702148438,0,0,-16.8932704925537,35.2608795166016,0.699999988079071,3.09999990463257,15,255,936,1,2020,1
"3180","311067200305",1,0,0,0,0,7,0,0,1,4,0,0,2,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",3,"4",2020,276299.28125,0,0,0,0,-16.8932704925537,35.2608795166016,0.699999988079071,3.09999990463257,15,255,936,1,2020,0
"3181","311067210006",1,0,0,0,0,7,5,4,4,3,3,0,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",16,"6",2019,1165375.5,1388.53442382812,1388.53442382812,0,0,-16.9097499847412,35.1698608398438,6.30000019073486,9.89999961853027,11,231,1105,0,2020,0
"3182","311067210082",1,0,0,0,0,7,1,5,4,3,5,0,4,2,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",14,"6",2019,530266.6875,0,0,0,0,-16.9097499847412,35.1698608398438,6.30000019073486,9.89999961853027,11,231,1105,0,2020,1
"3183","311067210109",1,0,0,0,0,7,3,4,6,6,0,5,6,5,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",15,"6",2019,1186694.625,29159.22265625,29159.22265625,0,0,-16.9097499847412,35.1698608398438,6.30000019073486,9.89999961853027,11,231,1105,0,2020,1
"3184","311067210114",1,0,0,0,0,7,3,4,4,3,4,0,2,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",14,"6",2019,370448.75,13885.3447265625,13885.3447265625,0,0,-16.9097499847412,35.1698608398438,6.30000019073486,9.89999961853027,11,231,1105,0,2020,0
"3185","311067210115",1,0,0,1,3,7,2,3,7,2,3,0,7,7,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",15,"6",2019,974255.625,1249.68103027344,1249.68103027344,0,0,-16.9097499847412,35.1698608398438,6.30000019073486,9.89999961853027,11,231,1105,0,2020,1
"3186","311067210158",1,0,0,0,0,7,4,3,5,2,5,0,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",14,"6",2019,1629499.125,0,0,0,0,-16.9097499847412,35.1698608398438,6.30000019073486,9.89999961853027,11,231,1105,0,2020,0
"3187","311067210176",1,0,0,0,0,7,7,2,5,2,3,0,7,7,7,7,"christianity",1,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",16,"6",2019,1611703.875,3364.52587890625,694.267211914062,0,2670.25854492188,-16.9097499847412,35.1698608398438,6.30000019073486,9.89999961853027,11,231,1105,1,2020,1
"3188","311067210178",1,0,0,0,0,7,4,2,5,1,3,5,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",15,"6",2019,1973433.75,35824.1875,1110.82751464844,34713.359375,0,-16.9097499847412,35.1698608398438,6.30000019073486,9.89999961853027,11,231,1105,1,2020,0
"3189","311067210188",1,0,0,1,0,7,5,4,7,2,7,0,7,3,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",14,"6",2019,841439.8125,0,0,0,0,-16.9097499847412,35.1698608398438,6.30000019073486,9.89999961853027,11,231,1105,0,2020,0
"3190","311067210200",1,0,0,1,8,7,4,7,4,3,5,0,5,2,7,5.6,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",15,"6",2019,2234601,84230.6328125,28048.39453125,2777.06884765625,53405.171875,-16.9097499847412,35.1698608398438,6.30000019073486,9.89999961853027,11,231,1105,1,2020,1
"3191","311067210222",1,0,0,1,36,7,5,7,7,4,7,0,7,7,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",14,"6",2019,1220980.5,13885.3447265625,13885.3447265625,0,0,-16.9097499847412,35.1698608398438,6.30000019073486,9.89999961853027,11,231,1105,0,2020,1
"3192","311067210260",1,0,0,0,20,7,7,6,3,2,7,0,3,0,7,6.5,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",15,"6",2019,592062.5625,27770.6875,20828.015625,6942.67236328125,0,-16.9097499847412,35.1698608398438,6.30000019073486,9.89999961853027,11,231,1105,1,2020,1
"3193","311067210270",1,0,0,0,36,7,7,6,7,4,7,0,3,3,7,7,"none",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",16,"6",2019,655667.625,58318.4453125,20828.015625,37490.4296875,0,-16.9097499847412,35.1698608398438,6.30000019073486,9.89999961853027,11,231,1105,1,2020,1
"3194","311067210306",1,0,0,0,4,7,7,7,7,7,7,0,7,7,7,7,"christianity",0,"It was more than adequate for household needs","It was more than adequate for household needs","It was just adequate for household needs","It was more than adequate for household needs",1,0,"Nsanje",16,"6",2019,1654930.5,0,0,0,0,-16.9097499847412,35.1698608398438,6.30000019073486,9.89999961853027,11,231,1105,0,2020,0
"3195","311067210331",1,0,0,0,3,7,4,4,7,2,1,0,3,4,7,7,"christianity",1,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,0,"Nsanje",15,"6",2019,694509.25,0,0,0,0,-16.9097499847412,35.1698608398438,6.30000019073486,9.89999961853027,11,231,1105,0,2020,1
"3196","311067210371",1,0,0,0,50,7,7,7,7,5,7,0,7,1,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,0,"Nsanje",14,"6",2019,1396180.375,0,0,0,0,-16.9097499847412,35.1698608398438,6.30000019073486,9.89999961853027,11,231,1105,0,2020,0
"3197","311077220004",1,4,1,1,46,7,0,2,7,1,1,0,2,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",19,"1",2020,627505.875,7961.9580078125,2379.43579101562,0,5582.5224609375,-16.5737991333008,35.1119003295898,0.100000001490116,26.7999992370605,13,258,992,1,2020,1
"3198","311077220024",1,4,1,0,14,7,2,3,7,2,0,0,7,2,7,5.25,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",18,"1",2020,432551.21875,19630.345703125,19630.345703125,0,0,-16.5737991333008,35.1119003295898,0.100000001490116,26.7999992370605,13,258,992,1,2020,1
"3199","311077220037",1,4,1,0,69,7,2,3,5,3,2,0,3,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,0,"Nsanje",17,"1",2020,538210.3125,3569.15380859375,3569.15380859375,0,0,-16.5737991333008,35.1119003295898,0.100000001490116,26.7999992370605,13,258,992,1,2020,1
"3200","311077220042",1,4,1,1,103,7,2,4,7,5,4,0,4,5,7,7,"none",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",17,"1",2020,1034135.0625,16061.19140625,16061.19140625,0,0,-16.5737991333008,35.1119003295898,0.100000001490116,26.7999992370605,13,258,992,1,2020,1
"3201","311077220044",1,4,1,1,24,7,1,2,7,2,1,0,4,2,7,6,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,0,"Nsanje",17,"1",2020,478727.71875,11897.1787109375,0,0,11897.1787109375,-16.5737991333008,35.1119003295898,0.100000001490116,26.7999992370605,13,258,992,0,2020,1
"3202","311077220045",1,4,1,0,12,6,0,3,4,2,0,0,4,0,6,4.5,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,0,"Nsanje",17,"1",2020,442828.96875,73213.40625,0,65434.484375,7778.9248046875,-16.5737991333008,35.1119003295898,0.100000001490116,26.7999992370605,13,258,992,1,2020,1
"3203","311077220068",1,4,1,0,18,7,0,1,6,0,0,0,3,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",17,"1",2020,343073.5625,0,0,0,0,-16.5737991333008,35.1119003295898,0.100000001490116,26.7999992370605,13,258,992,1,2020,1
"3204","311077220073",1,4,1,0,36,7,1,1,4,1,0,0,1,3,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",18,"1",2020,187964.53125,2379.43579101562,2379.43579101562,0,0,-16.5737991333008,35.1119003295898,0.100000001490116,26.7999992370605,13,258,992,0,2020,1
"3205","311077220074",1,4,1,0,70,7,5,0,5,3,1,0,7,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",17,"1",2020,579774.8125,11531.111328125,2379.43579101562,0,9151.67578125,-16.5737991333008,35.1119003295898,0.100000001490116,26.7999992370605,13,258,992,0,2020,1
"3206","311077220102",1,4,1,0,51,7,3,5,7,4,1,0,4,7,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",17,"1",2020,1043682.1875,5948.58935546875,5948.58935546875,0,0,-16.5737991333008,35.1119003295898,0.100000001490116,26.7999992370605,13,258,992,1,2020,1
"3207","311077220134",1,4,1,1,56,7,3,3,4,2,0,0,5,2,7,7,"christianity",1,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",18,"1",2020,726070.5625,0,0,0,0,-16.5737991333008,35.1119003295898,0.100000001490116,26.7999992370605,13,258,992,1,2020,1
"3208","311077220157",1,4,1,0,48,7,2,2,7,0,0,0,3,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,0,"Nsanje",18,"1",2020,316050.34375,2745.5029296875,0,0,2745.5029296875,-16.5737991333008,35.1119003295898,0.100000001490116,26.7999992370605,13,258,992,0,2020,1
"3209","311077220213",1,4,1,0,24,1,2,1,5,3,1,0,2,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",18,"1",2020,227742.625,1189.71789550781,1189.71789550781,0,0,-16.5737991333008,35.1119003295898,0.100000001490116,26.7999992370605,13,258,992,1,2020,1
"3210","311077220229",1,4,1,0,97,7,1,2,5,1,0,0,2,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",18,"1",2020,355669.25,0,0,0,0,-16.5737991333008,35.1119003295898,0.100000001490116,26.7999992370605,13,258,992,1,2020,1
"3211","311077220238",1,4,1,0,38,7,3,2,3,2,0,0,3,2,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was more than adequate for household needs",1,0,"Nsanje",18,"1",2020,463376.40625,2379.43579101562,2379.43579101562,0,0,-16.5737991333008,35.1119003295898,0.100000001490116,26.7999992370605,13,258,992,1,2020,0
"3212","311077220263",1,4,1,0,84,7,0,1,7,0,0,0,2,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",17,"1",2020,277360.5,0,0,0,0,-16.5737991333008,35.1119003295898,0.100000001490116,26.7999992370605,13,258,992,0,2020,1
"3213","311077230047",1,0,0,0,10,7,3,4,7,3,2,0,7,4,7,5.25,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",23,"8",2019,1412472.75,0,0,0,0,-16.5989608764648,35.0083694458008,4.30000019073486,20.1000003814697,13,259,970,1,2020,1
"3214","311077230052",1,0,0,0,4,7,1,0,5,1,1,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",23,"8",2019,631976.5625,12222.0087890625,0,0,12222.0087890625,-16.5989608764648,35.0083694458008,4.30000019073486,20.1000003814697,13,259,970,0,2020,1
"3215","311077230059",1,0,0,0,0,7,0,7,7,4,7,0,3,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",23,"8",2019,613012.9375,1588.86108398438,1588.86108398438,0,0,-16.5989608764648,35.0083694458008,4.30000019073486,20.1000003814697,13,259,970,1,2020,1
"3216","311077230084",1,0,0,0,0,7,1,3,6,1,0,0,4,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",22,"8",2019,197467.0625,0,0,0,0,-16.5989608764648,35.0083694458008,4.30000019073486,20.1000003814697,13,259,970,0,2020,1
"3217","311077230086",1,0,0,0,0,7,2,3,7,1,3,0,7,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",24,"8",2019,530205.6875,3574.9375,3574.9375,0,0,-16.5989608764648,35.0083694458008,4.30000019073486,20.1000003814697,13,259,970,0,2020,1
"3218","311077230152",1,0,0,0,21,7,0,7,3,0,7,0,5,0,7,7,"none",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",22,"8",2019,234717.984375,0,0,0,0,-16.5989608764648,35.0083694458008,4.30000019073486,20.1000003814697,13,259,970,0,2020,1
"3219","311077230173",1,0,0,0,216,7,1,1,2,1,7,0,7,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,0,"Nsanje",24,"8",2019,1078261.625,0,0,0,0,-16.5989608764648,35.0083694458008,4.30000019073486,20.1000003814697,13,259,970,0,2020,1
"3220","311077230174",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"3221","311077230209",1,0,0,0,0,7,0,1,7,3,1,0,7,2,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",22,"8",2019,1085559.75,46341.78515625,46341.78515625,0,0,-16.5989608764648,35.0083694458008,4.30000019073486,20.1000003814697,13,259,970,1,2020,1
"3222","311077230238",1,0,0,0,82,7,1,3,7,1,0,0,7,4,7,5.16666666666667,"none",1,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Nsanje",22,"8",2019,798173.5625,18129.3125,7944.3056640625,0,10185.0078125,-16.5989608764648,35.0083694458008,4.30000019073486,20.1000003814697,13,259,970,0,2020,1
"3223","311077230259",1,0,0,0,4,7,0,4,7,0,4,0,1,1,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was more than adequate for household needs",1,0,"Nsanje",22,"8",2019,487742.96875,0,0,0,0,-16.5989608764648,35.0083694458008,4.30000019073486,20.1000003814697,13,259,970,0,2020,0
"3224","311077230261",1,0,0,0,0,7,1,5,7,2,7,0,7,1,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",1,0,"Nsanje",22,"8",2019,954310.5625,16907.11328125,2648.10180664062,0,14259.0107421875,-16.5989608764648,35.0083694458008,4.30000019073486,20.1000003814697,13,259,970,1,2020,1
"3225","311077230270",1,0,0,1,18,7,0,2,7,0,4,0,4,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",23,"8",2019,562645.625,1986.07641601562,1986.07641601562,0,0,-16.5989608764648,35.0083694458008,4.30000019073486,20.1000003814697,13,259,970,0,2020,1
"3226","311077230291",1,0,0,0,0,7,0,0,7,1,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Nsanje",23,"8",2019,209428.9375,0,0,0,0,-16.5989608764648,35.0083694458008,4.30000019073486,20.1000003814697,13,259,970,1,2020,1
